 914,2023 해커스공무원 이중석 맵핑 한국사 올인원 블랭크노트,이중석,15，300
 915,복을 부르는 컬러링북 민화,우진하우스 편집부,10，800
 916,장수을 부르는 컬러링북 민화,우진하우스 편집부,10，800
 917,이감 국어 언어와 매체 220제(2022)(2023 대비),이감국어교육연구소,15，000
 918,포켓몬 한글낱말 100일 마스터,예림당 편집부,8，000
 919,기적의 계산법 7(초등 4학년),기적학습연구소,8，100
 920,나인,천선란,13，500
 921,맨발로 걸어라: 돈이 안 들고 부작용이 없는 최고의 자연치유요법,박동창,15，300
 922,위대한 시크릿,론다 번 외,15，120
 923,시선으로부터，,정세랑,12，600
 924,어른들 안에는 아이가 산대,헨리 블랙쇼 외,11，700
 925,빠작 중학 국어 비문학 독해 1,동아출판 편집부,10，800
 926,에이급 수학 중학 수학 2(상)(2022),에이급출판사 편집부,13，500
 927,EBS 뉴런 중학 영어1(2022),EBS교육방송 편집부,10，800
 928,기탄수학 H-4,기탄교육 편집팀,4，500
 929,자본주의,EBS 자본주의 제작팀,15，300
 930,Everyday Survival English (Audio CD 1장 포함),Karl Nordvall,10，200
 931,Clean Code(클린 코드),박재호 외,26，400
 932,MIC ON [미니 12집] [MAIN VER],MAMAMOO(마마무),17，800
 933,물맷돌수학 레벨1 디오판토스,이춘식,20，000
 934,마흔에 읽는 니체,장재형,13，000
 935,바로 쓰는 영어,셀리,12，600
 936,2022 하반기 All-New 기출이 답이다 SKCT SK그룹 온라인 종합역량검사+무료SK특강,SD적성검사연구소,12，600
 937,공정하다는 착각,마이클 샌델 외,12，600
 938,돈의 속성(200쇄 리커버에디션),김승호,12，460
 939,마이클 모부신 운과 실력의 성공 방정식,이건 외,12，000
 940,웰씽킹,켈리 최,11，200
 941,2022 하반기 All-New SKCT SK그룹 온라인 종합역량검사 봉투모의고사 6+4+1회+무료SK특강,SD적성검사연구소,11，200
 942,최소한의 이웃,허지웅,11，000
 943,입이 트이는 영어(EBS 방송교재 2022년 10월),이현석 외,8，000
 944,어둠의 실력자가 되고 싶어서! . 1,한수진 외,6，000
 945,데일 카네기 자기관리론(1948년 초판 완역본),데일 카네기 외,5，500
 946,경영경제통계학 해답， 5판,박범조,5，000
 948,부부의 밤은. 1,샤랄릴리유,3，800
 949,사랑받는 막내는 처음이라. 1,미래나비,3，500
 950,사랑이 나를 부를 때 1,carbo(도효원),3，400
 951,스위티， 스위티， 스위티(Sweetie， Sweetie， Sweetie). 2,담적단,3，300
 952,회귀했더니 드래곤의 힘을 얻었다. 5,이우찬,3，200
 953,회귀했더니 드래곤의 힘을 얻었다. 4,이우찬,3，200
 954,재벌집 막내아들. 4,산경(山景),3，000
 955,녹풍당의 사계절. 14,You Shimizu 외,3，000
 956,바니타스의 수기. 10,모치즈키 준 외,3，000
 958,교난. 5,겨울버들잎,3，000
 959,구궐황도. 7,구중탑,2，900
 960,구궐황도. 11,구중탑,2，900
 961,구궐황도. 10,구중탑,2，900
 962,구궐황도. 5,구중탑,2，900
 969,여름과 고백,동백,1，000
 980,브링 더 러브 141화 (140화), 서울미디어코믹스(서울문화사)  ,500
 983,주니어 능률 VOCA: 입문(2023),NE능률 영어교육연구소,10，800
 984,친절한 트렌드 뒷담화(2023),김나연 외,16，650
 985,아름다운 초저녁달 4,Mika Yamamori,5，400
 986,명화로 읽는 합스부르크 역사,나카노 교코 외,14，400
 987,비전: 빛， 색， 구성으로 스토리를 전한다!,한스 P. 바커 외,42，300
 988,선화와 선시,김양수 외,24，120
 989,광화문 괴담,박종인,17，100
 990,사진의 용도,아니 에르노 외,12，600
 991,박초롱 Choice English Reading Vol 4,박초롱,20，700
 992,그 길로 갈 바엔,재활용 외,13，500
 993,아마가미 씨네 인연 맺기 3,Marcey Naito 외,5，400
 994,지 디펜드(G Defend) 68,Shuw Morimoto 외,4，500
 995,2023 시나공 정보처리기사 필기,김정준 외,31，500
 996,왕초보도 성공하는 지식산업센터 투자 가이드,황인수(워리치),15，300
 997,우리는 모두 생존자입니다,허심양,14，400
 998,2023 건설안전기사 실기(필답형+작업형),정재수,36，000
 999,국내 최다 이모티콘 승인 작가 씨엠제이가 알려주는 승인율 99.9% 이모티콘 만들기,씨엠제이(최민정),13，500
 1000,알쏭달쏭 캐치 티니핑 시즌3 스티커 색칠놀이,학산문화사 편집부,6，300
